target,position,layer,r2,r2_shuffled,r2_random
answer~nonlin,val_s2,14,0.7838911866427655,-0.016497860808694087,0.48196899895399403
s1~nonlin,val_s2,14,0.6186957060593319,-0.003454534554783395,0.45100946132669517
s2~nonlin,val_s2,14,0.7838911866427654,-0.005165469080823382,0.4819689989539935
answer,val_s2,16,0.9722107985843502,-0.011217099386960916,0.885821744253932
s1,val_s2,16,0.9764288618060918,-0.0096297187052099,0.9024960494556582
s2,val_s2,16,0.9836083687424407,-0.02523603495516502,0.918393544348108
answer~nonlin,val_s2,16,0.7859679547116826,-0.016902870827058214,0.5301473629177943
s1~nonlin,val_s2,16,0.6343475057386316,0.0008991838050212975,0.48755109116705575
s2~nonlin,val_s2,16,0.7859679547116827,-0.0007495865765980714,0.5301473629177943
answer,val_s2,18,0.9740792200488371,-0.012780533533886418,0.9018859488832858
s1,val_s2,18,0.9707534475497267,-0.00870054975389345,0.8858960547261114
s2,val_s2,18,0.9801417579070539,-0.024008159965645426,0.9216182937727829
answer~nonlin,val_s2,18,0.7915199705799518,-0.014563748162274237,0.5040584269202135
s1~nonlin,val_s2,18,0.6311096553244506,-0.0030456855269958005,0.4513092673445728
s2~nonlin,val_s2,18,0.7915199705799516,-0.002095941118764655,0.5040584269202133
answer,val_s2,20,0.9783553559885397,-0.010741090627571781,0.9317024899702061
s1,val_s2,20,0.9725248770386573,-0.00653621127393178,0.8921709575243203
s2,val_s2,20,0.9796230291044947,-0.01957275736242514,0.9344931499595281
